 TICKER, NAME, TITLE, YEAR BORN
RY-PS,Ms. Nadine  Ahn,Chief Financial Officer,1971
RY-PS,Mr. Bruce  Ross,Group Head of Technology & Operations,NA
RY-PS,Ms. Gay  Mitchell,Deputy Chairman of RBC Wealth Management,NA
RY-PS,Mr. Christoph  Knoess,Chief Admin. & Strategy Officer,NA
RY-PS,Mr. Asim  Imran,VP & Head of Investor Relations,NA
RY-PS,Ms. Maria  Douvas,Chief Legal Officer,NA
RY-PZ,Mr. David I. McKay,"Pres, CEO & Director",1963
RY-PZ,Mr. Neil  McLaughlin,Group Head of Personal & Commercial Banking,NA
RY-PZ,Mr. Douglas Antony Guzman,"Group Head of Wealth Management, Insurance, Investor & Treasury Services",NA
RY-PZ,Mr. Derek  Neldner CFA,Group Head & CEO of RBC Capital Markets,NA
RY-PZ,Ms. Nadine  Ahn,Chief Financial Officer,1971
RY-PZ,Mr. Bruce  Ross,Group Head of Technology & Operations,NA
RY-PZ,Ms. Gay  Mitchell,Deputy Chairman of RBC Wealth Management,NA
RY-PZ,Mr. Christoph  Knoess,Chief Admin. & Strategy Officer,NA
RY-PZ,Mr. Asim  Imran,VP & Head of Investor Relations,NA
RY-PZ,Ms. Maria  Douvas,Chief Legal Officer,NA
S,"Mr. Leon  Binedell B.Com., C.A., CPA","Pres, CEO & Director",1974
S,Ms. Yasmin  Gabriel,Chief Financial Officer,NA
S,Mr. Edward Arnold Sellers,"Sr. VP, Gen. Counsel & Corp. Sec.",NA
S,Mr. Elvin  Saruk,"Head of Growth Projects and Sr. VP of Oil, Gas & Power",NA
S,Mr. John  Marsh,Director of Technologies Projects,NA
S,Mr. Joseph  Racanelli,Director of Investor Relations,NA
S,Mr. Robert  Ellenwood Ph.D.,Director of Marketing,NA
S,Mr. Chad  Ross,Chief HR Officer,NA
S,Mr. Gregory  Honig,Chief Commercial Officer,1982
S,Mr. Dan  Rusnell,Sr. VP of Metals,NA
SAM,Mr. Robert  Eadie,Exec. Chairman & CEO,1965
SAM,Mr. Pierre  Alarie,Pres & Director,NA
SAM,"Mr. Gary Vittorio Arca CPA, CA",CFO & Director,1961
SAM,Mr. Salvador  Garcia P.Eng.,COO & Director,1956
SAM,Mr. Cory Harrison Kent LLB,Corp. Sec.,1970
SAM,Evan  Eadie,Investor Relations,NA
SAP,Mr. Lino Anthony Saputo Jr.,"Chairman, Pres & CEO",1967
SAP,"Mr. Maxime  Therrien C.A., CPA, CA, CPA",CFO & Sec.,NA
SAP,Ms. Gaétane  Wagner,Chief HR Officer,1959
SAP,Mr. Carl  Colizza,Pres & COO of North America,NA
SAP,Nicholas  Estrela,Director of Investor Relations,NA
SAP,Ms. Isabelle  Viger,Sr. VP of Legal Affairs,NA
SAP,Mr. Terry  Brockman,Chief Bus. Officer of Dairy Division (USA),NA
SAP,Mr. Martin  Gagnon,Chief Acquisition & Strategic Devel. Officer,NA
SAP,Mr. Frank  Guido,Pres & COO of Dairy Division Canada,NA
SAP,Mr. Tom  Atherton,Pres & COO of Saputo's Dairy Division (UK),NA
SAU,Mr. Manuel Paolo Aguilar Villar,"Chairman, Pres & CEO",1977
SAU,Mr. Jess Anthony  Q. Yu,Gen. Counsel,NA
SAU,Cynthia Marie S. Delfin,Chief Financial Officer,NA
SAU,Ms. Cynthia Marie S.  Delfin,Chief Financial Officer,NA
SAU,"Mr. Donald Richard Skeith B.A., BA/J.D., J.D., LLB",Corp. Sec.,1953
SBB,Mr. Donald Bruce McLeod P.Eng.,"Pres, CEO & Director",1963
SBB,Ms. Wendy  Louie,VP of Fin. & CFO,NA
SBB,Ms. Nicole  Hoeller,VP of Communications & Corp. Sec.,NA
SBB,Mr. Matthew  Pickard,VP of Environment & Sustainability,NA
SBB,Mr. Edward Angus Campbell,VP of Exploration,NA
SBC,"Mr. Mark A. Caranci B.Com., C.A., C.P.A., BComm, CPA, CA","Chief Exec. Officer, Pres and Director",NA
SBC,Mr. Jason P. Goletz,VP of Sales & Marketing,NA
SBC,"Mr. Christopher Z. Cullen BASc, C.F.A., M.B.A., MBA",Sr. VP,NA
SBC,"Ms. Ann P. Wong C.A., C.F.A., C.P.A., B.A., BA, MAcc, CPA, CA, (De",VP and Controller,NA
SBI,"Mr. Michael Jonathan Hodgson BSc, CEng, FIMM, MSc",CEO & Exec. Director,1962
SBI,"Mr. Clive M. Line ACA, BA","CFO, Fin. Director, Company Sec. & Exec. Director",1961
SBI,Mr. Helio Carlos Tavares,Gen. Mang. of Projects & Operations,NA
SBN,"Mr. John Paul Mulvihill C.F.A., CFA, O.C.","Chairman, CEO, Pres & Sec. of Mulvihill Fund Svcs Inc",1948
SBR,Mr. Vadim  Ilchuk,"Pres, CEO & Chairman",1969
SBR,Mr. Mikhail  Ilyin,CFO & Corp. Sec.,NA
SBR,Mr. Alexey  Sotskov,Deputy CEO & Director,1971
SCL,Mr. Michael E. Reeves,"Pres, CEO & Director",1972
SCL,Mr. Kevin D. Reizer,Group Pres of Pipeline Performance Group,NA
SCL,Mr. Frank  Cistrone,Group Pres of Automotive & Industrial,NA
SCL,Mr. Christopher V. Havern,Group Pres of Integrity Management,NA
SCL,Mr. Thomas R. Holloway,Sr. VP of Fin. & CFO,NA
SCL,Mr. Timothy L. Hutzul,"Sr. VP of Legal, Gen. Counsel & Corp. Sec.",NA
SCL,Meghan  MacEachern,Director of External Communications & ESG,NA
SCL,Geoff W. Smith,"Sr. VP, Chief People & HSE Officer",NA
SCL,Martin  Perez,Group Pres of Composite Systems,NA
SCY,Mr. Peter B. Evensen,"Pres, CEO & Non-Independent Director",1959
SCY,Mr. Rolf Christian B. Evensen,CFO & Non-Independent Director,1957
SCY,"Mr. John D. Thompson B.E., BE (Min)",VP of Project Devel. & GM of Australia,1947
SCY,"Mr. Andrew Carlyle Greig ATSE, GDipBus",Advisor,1957
SCY,Mr. Harry  de Jonge,Comptroller,NA
SDE,Mr. Richard Francis McHardy,Exec. Chairman,1969
SDE,"Dr. Fotis  Kalantzis P.Geoph, Ph.D.","Pres, CEO & Director",NA
SDE,Ms. Geraldine Louise Greenall C.F.A.,Chief Financial Officer,1974
SDE,Mr. Thanos Athanassios Natras,VP of Exploration,NA
SDE,Mr. Randy Murray Berg,VP of Land,NA
SDE,Mr. Craig Christopher Martin,VP of Operations,NA
SDE,Mr. Mark Alan Hodgson,VP of Corp. Devel.,NA
SDE,Brendan Archibald Paton,"Mang., Engineering",NA
SDE,Mr. Sanjib Singh Gill L.L.B.,Corp. Sec.,1976
SDE,Ms. Ashley  Hohm,VP of Fin. & Controller,NA
SEA,"Mr. Rudi P. Fronk B.Sc., M.Sc.",Chairman & CEO,1959
SEA,"Mr. Christopher Justin Reynolds B.A., C.P.A., CGA",VP of Fin. & CFO,1964
SEA,Mr. Peter D. Williams,Sr. VP of Technical Services,1960
SEA,Mr. Charles Bruce Scott B.A.,"VP, Gen. Counsel & Corp. Sec.",1966
SEA,Ms. Melanie R. Miller,"VP, Chief Sustainability Officer & Director",NA
SEA,Mr. Ryan Christopher Hoel P.E.,Sr. VP & COO,NA
SEA,Ms. Julie Anne Rachynski,VP of HR,NA
SEA,Mr. Robert Brent Murphy M.Sc.,Sr. VP of Environmental Affairs,NA
SEA,Ms. Gloria M. Trujillo,Assistant Corp. Sec.,NA
SEC,Mr. Victor  Mashaal,Chairman & Pres,NA
SEC,"Mr. George  Malikotsis C.A., CPA, CPA",VP of Fin.,NA
SEC,Mr. Richard Ron Mashaal,VP & Director,NA
SEC,Mr. Frank  Daniel,"Sec., Treasurer & Director",NA
SES,Mr. Rene E. Amirault CGA,"Pres, CEO & Director",1961
SES,Mr. Allen Peter Gransch,Pres,NA
SES,Mr. Chad William Magus CA,Chief Financial Officer,NA
SES,Mr. Corey Ray Higham P.Geo.,Chief Operating Officer,NA
SES,Mr. David Glenn Engel,Sr. VP of Landfill Solutions,NA
SES,Anil  Aggarwala,VP of Treasury & Investor Relations,NA
SES,Mr. Michael  Callihoo,Corp. Sec. & Gen. Counsel,NA
SES,Mr. Michael  Parnetta,VP of People & Culture,NA
SES,Mr. David William Mattinson P. Eng.,Sr. VP of Environmental Solutions,NA
SES,Mr. Mike  Mikuska,Sr. VP of Commercial & Transportation,1969
SFC,"Dr. Dodridge Denton Miller FCCA, Hon. LLD, L.L.M., LLM, M.B.A.","Group Pres, CEO & Director",1958
SFC,Mr. Andre  Mousseau,Group COO & CFO,NA
SFC,"Mr. Christopher W. Zacca B.Sc., CD, J.P., JP, M.B.A.",Pres & CEO of Sagicor Group Jamaica Limited,1960
SFC,"Mr. Nari T. Persad B.Sc., F.S.A.",Group Chief Actuary,NA
SFC,"Mr. Ronald B. Blitstein B.A., M.B.A., BA, MBA",Exec. VP & Group Chief Information Officer,1956
SFC,"Ms. Althea C. Hazzard FCIS, L.L.B., L.L.M., LLM (Cantab), MICA","Exec. VP, Gen. Counsel & Corp. Sec.",1964
SFC,"Ms. Ingrid  Card B.Sc., B.Sc. (Hons), M.B.A., MBA","VP of Group Marketing, Corp. Communications & Brand Experience",NA
SFC,Mr. George  Sipsis C.F.A.,Sr. VP of Corp. Devel. & Capital Markets,NA
SFC,"Mr. J. Andrew Gallagher CERA, F.S.A., FCIA, FSA",CEO & Chief Risk Officer of Sagicor Reinsurance Bermuda Limited,1962
SFC,"Mr. Roger Paul Inniss CRM, M.B.A.","Exec. VP & GM of Sagicor Life Inc, Barbados Operations",NA
SFD,Mr. George  Liszicasz,"Chairman, CEO & Pres",1954
SFD,"Mr. Charles Vincent Selby B.Sc. (Hons.), J.D., P.Eng.",Lead Independent Director,1957
SFD,Mr. Eugene  Woychyshyn,VP of Fin. & CFO,NA
SFD,Mr. Thomas Edwards Valentine,Corp. Sec. & Independent Director,1962
SFD,Mohammad  Saqib,Operations Director & Head of Interpretation,NA
SFD,Rashid  Tippu,Chief Geophysicist,NA
SFD,Enrique  Hung,Director of GeoScience,NA
SFD,Mr. Sajid  Sayeed B.B.A.,Director of Global Bus. Devel.,NA
SFD,Mr. Andrew Clifford Steedman,Special Advisor,1961
SFI,Mr. Bryan  Pang,"CEO, Pres & Director",NA
SFI,"Mr. Sean P. Hodgins (Illinois), C.A., CPA, CA, CPA","CFO, Corp. Sec. & Non-Independent Director",NA
SFI,Mr. Vincent  Lau,VP of Operations & Director,NA
SFI,Ms. Winnie  Louie,HR & Communication Mang.,NA
SFI,Mr. Michael  Chan,Director of Sales,NA
SFI,Mr. Cary  Lau,Director of Marketing,NA
SFI,Mr. Johnny  Lau,Financial Controller,NA
SGLD,Mr. Dale  Found,"VP, CFO & Corp. Sec.",NA
SGLD,"Mr. Andrew L. Elinesky C.P.A., CGA, FCCA","CEO, Pres & Director",1977
SGLD,"Mr. Michael G. Maslowski BSc, CPG, PGeo",Chief Operating Office,1959
SGNL,Mr. Kevin  Bullock P.Eng.,"Pres, CEO & Director",1965
SGNL,"Mr. Robert J. Dufour CA, CPA",CFO & Corp. Sec.,NA
SGNL,Ms. Lynn  Hammond,VP of PR,NA
SGNL,Ms. Amanda  Abballe,VP of HR,NA
SGNL,"Mr. Paul  McNeill B.Sc., P.Geo, P.Geo.",VP of Exploration,NA
SGQ,Mr. -  Dalanguerban,Pres,1958
SGQ,Mr. Alan  Ho,Chief Financial Officer,1984
SGQ,Mr. Munkhbat  Chuluun,VP of PR,1960
SGQ,Mr. Dong  Wang,CEO & Exec. Director,1973
SGQ,Mr. Aiming  Guo,Chief Mechanist,1970
SGQ,Ms. Chonglin  Zhu,Sr. VP of Fin. & Exec. Director,1986
SGQ,Ms. Allison  Snetsinger,Corp. Sec.,NA
SGQ,Ms. Shuk Wan  So,Company Sec.,1987
SGQ,"Sir Siu Man KR  Kwok B.A., PDip, BA, PgD(Laws), FIPA, FCIS, FICS, FHKA",Hong Kong Company Sec.,1959
SGQ,Mr. Zhai  Yan,Director of Marketing,NA
SGR-U,"Mr. Blair  Welch C.A., CA",CEO & Trustee,1973
SGR-U,Mr. Andrew  Agatep,Chief Financial Officer,NA
SGR-U,Ms. Nicole  Trpcic,Mang. of HR & Operations,NA
SGR-U,Ms. Katie  Fasken,Managing Director of Investor Relations,NA
SGR-U,Mr. Ramsey  Ali J.D.,Corp. Sec. & Gen. Counsel,NA
SGR-U,Ms. Karolina  Kmiecik,Director of Communications,NA
SGR-U,Ms. Lisa  Rowe,Partner,NA
SGR-U,Ms. Bozena Maria Jankowska,MD & Global Head of ESG,NA
SGR-U,Mr. Bon  Lee,Sr. VP of Taxation,NA
SGR-U,Mr. Connor  O'Brien,Sr. VP,NA
SGR-UN,"Mr. Blair  Welch C.A., CA",CEO & Trustee,1973
SGR-UN,Mr. Andrew  Agatep,Chief Financial Officer,NA
SGR-UN,Ms. Nicole  Trpcic,Mang. of HR & Operations,NA
SGR-UN,Ms. Katie  Fasken,Managing Director of Investor Relations,NA
SGR-UN,Mr. Ramsey  Ali J.D.,Corp. Sec. & Gen. Counsel,NA
SGR-UN,Ms. Karolina  Kmiecik,Director of Communications,NA
SGR-UN,Ms. Lisa  Rowe,Partner,NA
SGR-UN,Ms. Bozena Maria Jankowska,MD & Global Head of ESG,NA
SGR-UN,Mr. Bon  Lee,Sr. VP of Taxation,NA
SGR-UN,Mr. Connor  O'Brien,Sr. VP,NA
SGY,Mr. Paul  Colborne,"Pres, CEO & Director",1959
SGY,Mr. Jared  Ducs,Chief Financial Officer,NA
SGY,Mr. Murray  Bye,Chief Operating Officer,NA
SGY,Ms. Margaret Ann Elekes,Sr. VP of Land & Bus. Devel.,NA
SGY,"Mr. Derek Wayne Christie B.Sc., P.Geol.",Sr. VP of Geosciences,NA
SGY,Mr. Michael James Bennett,Corp. Sec.,NA
SHLE,Mr. Scott  Melbourn,Pres & CEO,NA
SHLE,Mr. Derren J. Newell CA,VP & Chief Financial Officer,1969
SHLE,Mr. Kurtis  Kisio,VP of Sales & Marketing,1985
SHLE,Mr. Kelly  Roncin,Pres of Production,NA
SHLE,Mr. Shawn  Furlong,VP of HSE & Sustainability,NA
SHLE,Mr. Jarett  Finney,Pres of Distribution,NA
SHOP,Mr. Tobias  Lütke,"Founder, Chairman & CEO",1981
SHOP,Mr. Harley  Finkelstein,Pres,1983
SHOP,Mr. Allan  Leinwand,Chief Technology Officer,1967
SHOP,Mr. Toby  Shannan,Special Advisor,1970
SHOP,Mr. Jeff J. Hoffmeister CPA,Chief Financial Officer,NA
SHOP,Mr. Kaz  Nejatian,VP of Product & COO,NA
SHOP,Katie  Keita,Sr. Director of Investor Relations,NA
SHOP,Ms. Jessica R. Hertz,Gen. Counsel & Corp. Sec.,NA
SHOP,Ms. Brittany  Forsyth,Chief Talent Officer,1987
SHOP,Ms. Bharati  Balakrishnan,Country Head & Director- India,NA
SIA,Mr. Nitin  Jain,"CEO, Pres & Non-Independent Director",1977
SIA,Ms. Olga  Giovanniello,Chief HR Officer & Exec. VP,NA
SIA,Mr. Mark A. Lugowski,Exec. VP of Retirement Operations,NA
SIA,Ms. Jennifer  Anderson,Exec. VP of Long-Term Care Operations,NA
SIA,Mr. David  Hung,"Exec. VP, CFO Chief Investment Officer & Exec. VP of Corp. Service",NA
SIA,Mr. Adam  Walsh,"Sr. VP, Corp. Sec. & Gen. Counsel",1974
SIA,Ms. Nancy  Webb,Sr. VP of Public Affairs & Marketing,NA
SIA,Mr. Stephen  Roy,Sr. VP of Real Estate Devel. & Construction,NA
SIA,Dr. Hugh  Boyd,Chief Medical Officer,NA
SIA,Ms. Teresa  Fritsch,Chief Corp. Officer & Exec. VP,NA
SII,Mr. W. Whitney George,"CEO, Pres, Director & Sr. MD",1958
SII,"Mr. Kevin Lloyd Hibbert CA, F.C.A., FCPA","Sr. MD, CFO & Co-Head of the Enterprise Shared Services Group",NA
SII,Mr. Arthur  Einav,"Sr. MD, Gen. Counsel, Corp. Sec. & Co-head of Enterprise Shared Services Group",1976
SII,Mr. John  Ciampaglia CFA,Sr. Managing Director,NA
SII,Mr. Dan  Elder,MD & Chief Technology Officer,NA
SII,Mr. Glen  Williams,Managing Director of Investor & Institutional Client Relations and Head of Corp. Communications,NA
SII,Ms. Heather  MacLeod,Managing Director & Chief Marketing Officer,NA
SII,"Mr. Andrew James Stronach P.E., P.Eng",Managing Director of Strategic & Corp. Devel.,NA
SII,Mr. Edward C. Coyne,Sr. MD & Head of Global Sales,NA
SII,Dr. Neil D. Adshead Ph.D.,Managing Director,1968
SIL,"Mr. Nathan Eric Fier CPG., P.Eng.","Founder, CEO & Director",1962
SIL,Mr. Christopher  Ritchie M.B.A.,Pres,NA
SIL,"Ms. Anne  Yong C.A., CPA, CPA, CA",Chief Financial Officer,NA
SIL,Mr. Pierre  Beaudoin,Chief Operating Officer,NA
SIL,Mr. Clifford  Lafleur,VP of Technical Services,NA
SIL,Lindsay  Bahadir,Mang. Investor Relations & Corp. Communications,NA
SIL,Ms. Tara  Hassan P.Eng.,VP of Corp. Devel.,NA
SIL,Ms. Stephany  Fier,VP of Exploration,NA
SIL,"Mr. Bernard  Poznanski B.Sc., L.L.B., L.L.M., LLB, LLM",Corp. Sec.,1954
SIL,Mr. John Scott E Drever,Advisor to the Exec.s and Board of Directors,1944
SIS,Mr. Marcel  Bourassa BAA,"Pres, CEO & Chairman",NA
SIS,Mr. Stephen  Reitknecht,Chief Financial Officer,NA
SIS,Mr. Sebastien  Bourassa,VP of Operations & Integration and Director,NA
SIS,Mr. Vince  Sciamanna,Pres of Garaventa Lift Group & Garaventa Canada Ltd.,NA
SIS,Mr. Les  Teague,Group Pres of Patient Care,NA
SIS,Mr. Sylvain  Aubry,Chief Legal Officer & Corp. Sec.,NA
SIS,Mr. Alexandre  Bourassa,VP of Sales,NA
SIS,"Mr. Steven  Perreault CA, CPA",Corp. Controller,NA
SIS,Mr. Claude  Dumoulin P. Eng.,VP of Manufacturing for Savaria Vehicle Group,NA
SIS,Eric  Bishun,"Gen. Mang. of Savaria Sales, Installation & Service",NA
SJ,"Mr. Eric  Vachon C.A., CPA, CA, CPA","CEO, Pres & Director",1968
SJ,"Ms. Silvana  Travaglini C.A., CPA",Sr. VP & CFO,1966
SJ,Mr. Ian L. Jones,Sr. Vice-Pres,NA
SJ,Mr. Steve  Larocque,Information Technology Leader,NA
SJ,Ms. Marla  Eichenbaum,"VP, Gen. Counsel & Sec.",NA
SJ,Ms. Stephanie  Corrente,Director of Corp. Communications,NA
SJ,Sylvain  Couture,"Vice-Pres, Operations, Central Region",NA
SJ,Mr. Jeff  Brandt,Vice-Pres of Transportation and Logistics,NA
SJ,Patrick  Stark,VP Environment Health and Safety,NA
SJR-B,Mr. Bradley S. Shaw,Exec. Chairman & CEO,1964
SJR-B,Mr. Paul  McAleese,Pres,NA
SJR-B,"Mr. Trevor  English BComm, CFA",Exec. VP and Chief Financial & Corp. Devel. Officer,1974
SJR-B,Mr. Zoran  Stakic,COO & CTO,NA
SJR-B,Mr. Peter A. Johnson,"Exec. VP, Chief Legal & Regulatory Officer and Corp. Sec.",NA
SJR-B,Mr. Dan  Markou,Exec. VP and Chief People & Culture Officer,NA
SJR-B,Ms. Katherine  Emberly,Pres of Bus.,NA
SJR-B,Mr. Paul  Deverell,Pres of Consumer,1974
SJR-B,Ms. Nancy Patricia Phillips,CEO & Pres of ViaWest,NA
SJR-B,Mr. Chethan  Lakshman,VP of External Affairs,NA
SKE,"Mr. Walter  Coles Jr., BA",Exec. Chairman,1972
SKE,"Mr. Randall  Reichert M.Sc., P.Eng.","CEO, Pres & Director",1966
SKE,"Mr. Andrew  MacRitchie B.Sc., C.A., C.P.A., CPA",Chief Financial Officer,1975
SKE,Mr. Shane James Williams M.Sc.,Chief Operating Officer,NA
SKE,Mr. Justin R. Himmelright B.Sc.,Sr. VP of External Affairs & Sustainability,NA
SKE,"Mr. Paul F. Geddes B.Sc., P.Geo.",Sr. VP of Exploration & Resource Devel.,NA
SKE,Mr. Tony  Perri,Mang. of Investor Relations,NA
SKE,Ms. Kelly  Earle B.Sc.,Sr. VP of Corp. Devel.,NA
SKE,Ms. Kanako  Motohashi B.A.,VP of People & Culture,NA
SKE,Mr. Eric  Casey CPA,Controller,NA
SLF,"Mr. Kevin David Strain C.A., CPA","Pres, CEO & Director",1966
SLF,"Mr. Manjit  Singh C.A., CPA",Exec. VP & CFO,NA
SLF,Mr. Stephen Clarkson Peacher CFA,Pres of SLC Management,1964
SLF,Mr. Daniel Richard Fishbein,Pres of Sun Life U.S.,NA
SLF,Mr. Jacques  Goulet Jr.,Pres of Sun Life Canada,1966
SLF,Ms. Leigh  Chalmers,Sr. VP and Head of Corp. Fin. & Capital Management,NA
SLF,Ms. Laura Ann Money,"Exec. VP, Chief Information & Technology Innovation Officer",NA
SLF,Yaniv  Bitton,"VP, Head of Investor Relations & Capital Markets",NA
SLF,Ms. Melissa Jane Kennedy,Exec. VP and Chief Legal Officer & Public Affairs,1963
SLF,Joe  Hanlon,Sr. MD & Chief Compliance Officer,NA
SLF-PC,"Mr. Kevin David Strain C.A., CPA","Pres, CEO & Director",1966
SLF-PC,"Mr. Manjit  Singh C.A., CPA",Exec. VP & CFO,NA
SLF-PC,Mr. Stephen Clarkson Peacher CFA,Pres of SLC Management,1964
SLF-PC,Mr. Daniel Richard Fishbein,Pres of Sun Life U.S.,NA
SLF-PC,Mr. Jacques  Goulet Jr.,Pres of Sun Life Canada,1966
SLF-PC,Ms. Leigh  Chalmers,Sr. VP and Head of Corp. Fin. & Capital Management,NA
SLF-PC,Ms. Laura Ann Money,"Exec. VP, Chief Information & Technology Innovation Officer",NA
SLF-PC,Yaniv  Bitton,"VP, Head of Investor Relations & Capital Markets",NA
SLF-PC,Ms. Melissa Jane Kennedy,Exec. VP and Chief Legal Officer & Public Affairs,1963
SLF-PC,Joe  Hanlon,Sr. MD & Chief Compliance Officer,NA
SLF-PD,"Mr. Kevin David Strain C.A., CPA","Pres, CEO & Director",1966
SLF-PD,"Mr. Manjit  Singh C.A., CPA",Exec. VP & CFO,NA
SLF-PD,Mr. Stephen Clarkson Peacher CFA,Pres of SLC Management,1964
SLF-PD,Mr. Daniel Richard Fishbein,Pres of Sun Life U.S.,NA
SLF-PD,Mr. Jacques  Goulet Jr.,Pres of Sun Life Canada,1966
SLF-PD,Ms. Leigh  Chalmers,Sr. VP and Head of Corp. Fin. & Capital Management,NA
SLF-PD,Ms. Laura Ann Money,"Exec. VP, Chief Information & Technology Innovation Officer",NA
SLF-PD,Yaniv  Bitton,"VP, Head of Investor Relations & Capital Markets",NA
SLF-PD,Ms. Melissa Jane Kennedy,Exec. VP and Chief Legal Officer & Public Affairs,1963
SLF-PD,Joe  Hanlon,Sr. MD & Chief Compliance Officer,NA
SLF-PE,"Mr. Kevin David Strain C.A., CPA","Pres, CEO & Director",1966
SLF-PE,"Mr. Manjit  Singh C.A., CPA",Exec. VP & CFO,NA
SLF-PE,Mr. Stephen Clarkson Peacher CFA,Pres of SLC Management,1964
SLF-PE,Mr. Daniel Richard Fishbein,Pres of Sun Life U.S.,NA
SLF-PE,Mr. Jacques  Goulet Jr.,Pres of Sun Life Canada,1966
SLF-PE,Ms. Leigh  Chalmers,Sr. VP and Head of Corp. Fin. & Capital Management,NA
SLF-PE,Ms. Laura Ann Money,"Exec. VP, Chief Information & Technology Innovation Officer",NA
SLF-PE,Yaniv  Bitton,"VP, Head of Investor Relations & Capital Markets",NA
SLF-PE,Ms. Melissa Jane Kennedy,Exec. VP and Chief Legal Officer & Public Affairs,1963
SLF-PE,Joe  Hanlon,Sr. MD & Chief Compliance Officer,NA
SLF-PG,"Mr. Kevin David Strain C.A., CPA","Pres, CEO & Director",1966
SLF-PG,"Mr. Manjit  Singh C.A., CPA",Exec. VP & CFO,NA
SLF-PG,Mr. Stephen Clarkson Peacher CFA,Pres of SLC Management,1964
SLF-PG,Mr. Daniel Richard Fishbein,Pres of Sun Life U.S.,NA
SLF-PG,Mr. Jacques  Goulet Jr.,Pres of Sun Life Canada,1966
SLF-PG,Ms. Leigh  Chalmers,Sr. VP and Head of Corp. Fin. & Capital Management,NA
SLF-PG,Ms. Laura Ann Money,"Exec. VP, Chief Information & Technology Innovation Officer",NA
SLF-PG,Yaniv  Bitton,"VP, Head of Investor Relations & Capital Markets",NA
SLF-PG,Ms. Melissa Jane Kennedy,Exec. VP and Chief Legal Officer & Public Affairs,1963
SLF-PG,Joe  Hanlon,Sr. MD & Chief Compliance Officer,NA
SLF-PH,"Mr. Kevin David Strain C.A., CPA","Pres, CEO & Director",1966
SLF-PH,"Mr. Manjit  Singh C.A., CPA",Exec. VP & CFO,NA
SLF-PH,Mr. Stephen Clarkson Peacher CFA,Pres of SLC Management,1964
SLF-PH,Mr. Daniel Richard Fishbein,Pres of Sun Life U.S.,NA
SLF-PH,Mr. Jacques  Goulet Jr.,Pres of Sun Life Canada,1966
SLF-PH,Ms. Leigh  Chalmers,Sr. VP and Head of Corp. Fin. & Capital Management,NA
SLF-PH,Ms. Laura Ann Money,"Exec. VP, Chief Information & Technology Innovation Officer",NA
SLF-PH,Yaniv  Bitton,"VP, Head of Investor Relations & Capital Markets",NA
SLF-PH,Ms. Melissa Jane Kennedy,Exec. VP and Chief Legal Officer & Public Affairs,1963
SLF-PH,Joe  Hanlon,Sr. MD & Chief Compliance Officer,NA
SLF-PJ,"Mr. Kevin David Strain C.A., CPA","Pres, CEO & Director",1966
SLF-PJ,"Mr. Manjit  Singh C.A., CPA",Exec. VP & CFO,NA
SLF-PJ,Mr. Stephen Clarkson Peacher CFA,Pres of SLC Management,1964
SLF-PJ,Mr. Daniel Richard Fishbein,Pres of Sun Life U.S.,NA
SLF-PJ,Mr. Jacques  Goulet Jr.,Pres of Sun Life Canada,1966
SLF-PJ,Ms. Leigh  Chalmers,Sr. VP and Head of Corp. Fin. & Capital Management,NA
SLF-PJ,Ms. Laura Ann Money,"Exec. VP, Chief Information & Technology Innovation Officer",NA
SLF-PJ,Yaniv  Bitton,"VP, Head of Investor Relations & Capital Markets",NA
SLF-PJ,Ms. Melissa Jane Kennedy,Exec. VP and Chief Legal Officer & Public Affairs,1963
SLF-PJ,Joe  Hanlon,Sr. MD & Chief Compliance Officer,NA
SLF-PK,"Mr. Kevin David Strain C.A., CPA","Pres, CEO & Director",1966
SLF-PK,"Mr. Manjit  Singh C.A., CPA",Exec. VP & CFO,NA
SLF-PK,Mr. Stephen Clarkson Peacher CFA,Pres of SLC Management,1964
SLF-PK,Mr. Daniel Richard Fishbein,Pres of Sun Life U.S.,NA
SLF-PK,Mr. Jacques  Goulet Jr.,Pres of Sun Life Canada,1966
SLF-PK,Ms. Leigh  Chalmers,Sr. VP and Head of Corp. Fin. & Capital Management,NA
SLF-PK,Ms. Laura Ann Money,"Exec. VP, Chief Information & Technology Innovation Officer",NA
SLF-PK,Yaniv  Bitton,"VP, Head of Investor Relations & Capital Markets",NA
SLF-PK,Ms. Melissa Jane Kennedy,Exec. VP and Chief Legal Officer & Public Affairs,1963
SLF-PK,Joe  Hanlon,Sr. MD & Chief Compliance Officer,NA
SLR,Mr. Christopher Engle Herald M.Sc.,"Pres, CEO & Director",1954
SLR,Mr. James R. Maronick,"CFO, Sec. & Treasurer",1956
SLR,Mr. Walter H. Hunt,Chief Operating Officer,1951
SLS,Mr. Richard William Warke,Exec. Chairman,1960
SLS,Mr. Daniel  Earle,"Pres, CEO & Director",NA
SLS,Ms. Sunny S. C. Lowe,Chief Financial Officer,NA
SLS,Mr. Jorge  Fierro,VP of Exploration,1966
SLS,Ms. Jacqueline  Wagenaar,VP of Investor Relations,NA
SLS,Mr. Thomas Andrew Ladner,VP of Legal,1990
